bytes,packets,duration,src_ip_hash,dst_ip_hash,src_port,dst_port,protocol,timestamp,log_file,log_stream,anomaly_score,z_score,is_anomaly,threat_level
275609221,188668,6,457,1150,39577,22,17,1747474121027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.07339557306019873,3.219056320494407,True,High
5960,8,60,4048,8490,44405,587,1,1747474183027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13282553452698387,-0.8229635711826205,False,Normal
2590,10,3,1830,2173,44755,4444,2,1747474189027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11808847035446418,-0.5341109545557677,False,Normal
253746,762,44,3806,7923,46379,587,6,1747474218027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11284232152972268,-0.4312842451446638,False,Normal
2940,4,56,6841,9735,993,31337,1,1747474236027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.04833874628531931,0.8330127866804592,False,Normal
594186,593,30,2948,5829,5432,55954,6,1747474285027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.020702367852381776,1.3746973536330542,False,Low
82118,38,19,7193,5566,32809,143,17,1747474314027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.09822434338819891,-0.14476576449321235,False,Normal
598,1,36,3079,8712,3306,64448,1,1747474325027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.03583231157092215,1.0781441337137994,False,Low
46310,22,34,6521,1851,43410,53,17,1747474346027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11883232760430629,-0.5486908675220428,False,Normal
13475,245,38,4011,7937,53524,993,6,1747474351027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13788904057785845,-0.9222104058967123,False,Normal
4784,4,55,6388,2220,55436,3306,1,1747474430027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12766767138902657,-0.7218672981284316,False,Normal
147168,219,53,8933,6412,34319,3389,6,1747474442027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.09197271166013776,-0.02223116997029475,False,Normal
307095,347,11,679,4243,61717,5432,6,1747474450027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0852113954244535,0.1102934539070201,False,Normal
164656,164,13,223,3789,58200,21,6,1747474460027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10427023692053988,-0.2632678043988626,False,Normal
1440,4,51,7129,2335,50985,5432,1,1747474476027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11939553486824528,-0.559729965268213,False,Normal
32550,186,27,1732,7657,56409,80,6,1747474487027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1413351775651825,-0.9897561310418405,False,Normal
8267,7,54,4551,8946,38043,21,1,1747474532027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12901290119682318,-0.7482343645534435,False,Normal
383614,47,26,8719,5824,53107,3389,17,1747474540027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08589205750728818,0.09695219262432149,False,Normal
1302,1,8,7124,6448,995,32936,1,1747474542027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07669865578804724,0.2771467083852254,False,Normal
61382,47,59,9509,1482,993,54039,17,1747474606027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.01992910636143097,2.1710912287409245,True,Moderate
12820,10,20,5486,1570,51386,995,2,1747474622027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13192506673743915,-0.8053140261882243,False,Normal
528585,393,37,2344,7719,62993,53,6,1747474639027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10562335818465346,-0.2897895466656478,False,Normal
6760,8,9,339,8331,34017,21,1,1747474661027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.09663020189763072,-0.11351992506186219,False,Normal
245426,82,7,3794,4627,40365,995,17,1747474675027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11944247620440462,-0.5606500350744414,False,Normal
13536,94,31,1638,6728,65016,21,17,1747474731027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0950950617728809,-0.08343053705812925,False,Normal
175362,33,23,5776,8542,80,34697,17,1747474737027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.020851168520935492,1.3717807983433166,False,Low
5367,1,23,27,2903,52405,5432,17,1747474772027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.05675907071890707,0.667970908799229,False,Normal
121520,62,21,7501,9225,34898,25,17,1747474787027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08922461479061766,0.03163267714418952,False,Normal
8320,8,36,4789,7064,57508,80,2,1747474839027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.16068846254964492,-1.3690886047723496,False,Normal
2538,3,25,700,934,49313,22,1,1747474856027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11888477958132554,-0.5497189481921069,False,Normal
8325,9,26,6735,6959,47064,995,2,1747474861027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1602090219460962,-1.359691368577203,False,Normal
57204,7,36,2793,1144,34173,110,17,1747474866027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08018367767259454,0.20883882300392567,False,Normal
32,1,39,4559,7523,53,53559,2,1747474879027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08109436723053187,0.19098892707720036,False,Normal
931810,985,9,4686,8378,55196,3389,6,1747474882027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06155452131402567,0.5739780730424466,False,Normal
996,1,59,8853,3153,53,53198,1,1747474886027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.04292377699421923,0.9391484477848571,False,Normal
253946,77,16,6981,6940,51965,995,17,1747474886027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11012471547649849,-0.3780180307721599,False,Normal
380091,67,60,6995,8971,34504,110,17,1747474888027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07583780920655842,0.29401966114341477,False,Normal
1286,1,19,8628,5582,80,55459,2,1747474904027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06173039546229009,0.5705308662359561,False,Normal
6990,6,28,3779,2052,42005,25,1,1747474904027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14828273857416407,-1.125931230310334,False,Normal
465,5,6,7270,8612,3389,38815,2,1747474916027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.054806457361220695,0.7062429466369947,False,Normal
946,1,14,9778,3092,22,45298,2,1747474963027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.04929009463505263,0.8143659614425989,False,Normal
2676,3,13,2277,7230,3389,45073,1,1747474966027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07275185681068397,0.3545056177694579,False,Normal
398663,59,5,876,7834,143,44989,17,1747474990027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0013211194296760542,1.7545779224394824,False,Low
128,2,16,8418,7060,443,38592,2,1747475065027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06835007371484098,0.4407824060207441,False,Normal
5112,4,53,2741,555,45871,995,2,1747475131027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11426124957441647,-0.45909582781248554,False,Normal
712956,708,44,1417,4209,50848,80,6,1747475140027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10216501752598373,-0.22200462446204247,False,Normal
5576,8,35,9494,3438,64810,443,2,1747475172027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12074670117848602,-0.5862133896220852,False,Normal
281086,247,54,6170,4340,54580,5432,6,1747475239027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11903482230319334,-0.5526598482458739,False,Normal
306588,348,23,890,3212,46016,22,6,1747475283027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1213747691671565,-0.5985237846792859,False,Normal
245,5,39,8734,3214,51137,25,1,1747475287027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1460846128032009,-1.0828470465689346,False,Normal
3234,3,36,7365,6604,62063,110,1,1747475306027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.15779638443571536,-1.3124026650954668,False,Normal
45640,7,18,9877,3357,39641,80,17,1747475312027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07773509322492789,0.2568321014792411,False,Normal
630,3,46,3853,3608,35602,443,17,1747475368027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0952962029783408,-0.08737298874514215,False,Normal
536,4,32,2896,7307,41819,995,2,1747475368027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1545268604553358,-1.2483186286957388,False,Normal
490,2,37,2979,558,47770,143,2,1747475378027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12259828432010222,-0.6225051930027966,False,Normal
190547,163,19,2200,8920,65123,27017,6,1747475428027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.049847899248275596,0.8034327579083135,False,Normal
198654,293,28,1864,2563,61480,110,6,1747475454027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1179224072543642,-0.530856048393488,False,Normal
4200,8,24,5555,5233,44543,995,1,1747475474027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1673941275199735,-1.5005224405911748,False,Normal
7400,8,47,5274,3876,33419,53,2,1747475491027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.143566628735591,-1.0334935065395647,False,Normal
2412,6,57,6338,8666,3306,59456,1,1747475497027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.032099028811304886,1.1513180359985031,False,Low
53922,86,17,8201,3497,52672,25,17,1747475518027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10497976143967586,-0.2771747814951219,False,Normal
190876,401,11,8276,6638,64258,5432,6,1747475520027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08457761227867427,0.12271586843200384,False,Normal
7000,10,52,8314,7353,58001,443,1,1747475530027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12799333537880497,-0.7282504484280715,False,Normal
472355,65,3,6460,4007,55811,5432,17,1747475569027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07702660376081627,0.2707187910644577,False,Normal
85960,614,21,1547,6412,37279,3306,6,1747475606027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11151474765524488,-0.40526324239138645,False,Normal
7280,5,22,3718,8329,22,48225,2,1747475645027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07542005731600909,0.3022077727831129,False,Normal
2958,6,6,1538,1645,52668,3306,1,1747475691027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12223868001721522,-0.6154567983820499,False,Normal
5448,4,13,9369,3601,43494,21,2,1747475698027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13269597737027755,-0.8204241967672511,False,Normal
2940,7,11,9864,6922,52113,443,1,1747475702027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12900687113415427,-0.7481161728050769,False,Normal
294,1,22,6417,994,5432,49414,2,1747475716027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07313281478509787,0.3470386822627568,False,Normal
90,2,12,8094,862,61304,21,2,1747475773027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11931003083797354,-0.5580540505414393,False,Normal
8358,6,33,3435,5598,37270,27017,1,1747475795027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11197056290057911,-0.4141974116921292,False,Normal
3648,6,27,8426,3960,33597,25,1,1747475798027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14052068469765577,-0.9737917304492375,False,Normal
4130,10,55,5632,7881,21,47825,1,1747475798027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06744635539266947,0.4584956628130729,False,Normal
184315,965,55,7120,9149,54775,53,6,1747475832027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07943892351926302,0.22343631565342315,False,Normal
3416,8,55,147,866,53,49070,1,1747475885027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.03184991732703124,1.156200725197782,False,Low
2219,7,9,8630,431,3306,58600,1,1747475935027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.020574710288810638,1.3771994952291051,False,Low
4965,5,48,5751,4472,39243,143,2,1747475958027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.15502065584080005,-1.2579972246155138,False,Normal
9180,10,24,6822,5824,37804,443,1,1747475972027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.15175184558034566,-1.1939271774245936,False,Normal
16605,9,17,8950,328,47323,80,17,1747475977027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0705646596169292,0.3973755968303521,False,Normal
8410,10,21,4842,2280,46373,80,2,1747476088027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.15085796672783996,-1.1764067783497802,False,Normal
114615,81,34,8013,3624,56642,21,17,1747476121027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11480120625616513,-0.46967920443095,False,Normal
1185,5,5,312,8000,40263,143,1,1747476133027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11841443601932278,-0.5405000178130541,False,Normal
9063,9,1,8313,2858,62317,27017,2,1747476141027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07359351543603493,0.33800875697051236,False,Normal
373890,66,15,3152,1737,48199,27017,17,1747476188027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.04207307732197574,0.9558225168812886,False,Normal
496800,90,20,7044,6521,43248,587,17,1747476194027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10243857527656575,-0.22736647069743568,False,Normal
5265,9,56,6856,426,5432,39581,1,1747476208027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.048197086342577355,0.8357893807600674,False,Normal
1029070,854,56,1023,7497,25,65142,6,1747476263027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.050513753922744487,2.7705631027366406,True,Moderate
3704,4,47,6698,9655,55621,80,2,1747476307027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14082943651551771,-0.9798433951114583,False,Normal
245902,37,15,44,9666,34605,443,17,1747476310027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.05168742158708506,0.767377351303009,False,Normal
212597,77,56,5926,1682,53,58954,17,1747476332027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-2.8556048475847362e-05,1.7799127048930963,False,Low
597359,511,6,1172,2180,27017,58665,6,1747476364027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.007842353595134521,1.9341858232818903,True,Low
10818,9,10,9789,3981,62675,993,6,1747476409027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1126062759683647,-0.42665765349498186,False,Normal
900900,650,54,9200,3126,64853,587,6,1747476412027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.046447300005528436,0.8700859242288118,False,Normal
7025,5,32,5623,9154,63340,53,1,1747476434027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14485566205219486,-1.0587590982518216,False,Normal
80768,16,46,5375,7132,40914,22,17,1747476464027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1199611682122082,-0.5708166151967484,False,Normal
292,2,18,7491,4486,64115,53,2,1747476493027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14268948353666622,-1.016301094068188,False,Normal
341640,234,18,7926,6078,3389,38904,6,1747476514027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.04377199108999463,0.9225230970259607,False,Normal
3040,8,6359,2044,4894,39993,80,1,1747476525027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.008123507007956832,1.6212482830829311,False,Low
5584,8,35,7644,8662,34363,27017,2,1747476544027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.09243365312556273,-0.031265815327142225,False,Normal
1932,6,24,7353,5494,51183,110,2,1747476588027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1644611169097389,-1.443034206880394,False,Normal
735248011,166113,49,2673,8420,27017,51455,1,1747476597027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.12556204371097968,4.2415409464190335,True,High
1189,1,19,1395,9722,48952,443,2,1747476598027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12062486080244716,-0.5838252673327593,False,Normal
3445,5,53,5064,4666,53559,5432,2,1747476598027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13973072358167926,-0.9583081624392144,False,Normal
459,9,60,2365,6753,22,9999,1,1747476613027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.047130228417579634,0.8567002419463356,False,Normal
142480,260,39,7561,48,3389,64436,6,1747476625027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.0039985787054118704,1.8588462290707628,True,Low
1550,10,60,1196,1062,50782,80,1,1747476704027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.09815359981074406,-0.1433791608102698,False,Normal
2056,2,13,5422,4232,54387,110,2,1747476723027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.16312734069045298,-1.416891635576822,False,Normal
3860,10,1,5081,6838,80,43589,1,1747476731027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07461165705178502,0.31805275580479153,False,Normal
216315,627,4,6737,6598,61033,80,6,1747476733027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11818793409959705,-0.5360604855277986,False,Normal
592064,88,52,2687,4886,43559,110,17,1747476762027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.09111447392436195,-0.005409351678357199,False,Normal
156200,275,49,4822,6816,25,58088,6,1747476767027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.02958281646795713,1.2006368494919044,False,Low
80010,10,16,9344,4279,25,64112,17,1747476787027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.017296648889896904,2.119493962154447,True,Moderate
1818,9,28,1630,8692,41630,27017,2,1747476801027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08087286670210753,0.1953304300027904,False,Normal
885400,950,42,3037,2134,42543,21,6,1747476825027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08482970292535758,0.11777478640445799,False,Normal
